Time,Velocity(f),Velocity,Throttle 
5.6,3468.85,7.99166,0.71318
5.61,3469.69,7.9936,0.713285
5.62,3469.69,7.9936,0.713148
5.63,3469.81,7.99387,0.713148
5.64,3469.69,7.9936,0.713262
5.65,3469.69,7.9936,0.71328
5.66,3469.57,7.99332,0.713283
5.67,3469.69,7.9936,0.713283
5.68,3471.98,7.99887,0.713361
5.69,3469.69,7.9936,0.713365
5.7,3469.69,7.9936,0.713382
5.71,3471.26,7.9972,0.713148
5.72,3468.25,7.99027,0.713403
5.73,3469.69,7.9936,0.71342
5.74,3470.54,7.99554,0.713265
5.75,3498.58,8.06016,0.713603
5.76,3470.41,7.99526,0.71347
5.77,3468.13,7.98999,0.713395
5.78,3469.69,7.9936,0.710321
5.79,3469.69,7.9936,0.713259
5.8,3520.14,8.10981,0.713523
5.81,3468.13,7.98999,0.713378
5.82,3468.97,7.99193,0.713395
5.83,3470.54,7.99554,0.707862
5.84,3469.69,7.9936,0.71329
5.85,3469.69,7.9936,0.713224
5.86,3499.32,8.06185,0.713074
5.87,3469.69,7.9936,0.713086
5.88,3468.13,7.98999,0.71319
5.89,3471.98,7.99887,0.709965
5.9,3471.26,7.9972,0.713059
5.91,3469.69,7.9936,0.713248
5.92,3468.25,7.99027,0.713248
5.93,3471.98,7.99887,0.712851
5.94,3467.41,7.98833,0.712934
5.95,3468.13,7.98999,0.71329
5.96,3470.41,7.99526,0.712905
5.97,3421.38,7.88229,0.713411
5.98,3422.2,7.88417,0.713363
5.99,3422.9,7.88579,0.713138
6,3422.2,7.88417,0.718546
6.01,3423.6,7.88741,0.718771
6.02,3363.15,7.74815,0.718771
6.03,3422.08,7.88391,0.719387
6.04,3422.9,7.88579,0.719542
6.05,3421.49,7.88256,0.726495
6.06,3422.2,7.88417,0.726495
6.07,3424.42,7.8893,0.720906
6.08,3419.97,7.87905,0.721366
6.09,3422.9,7.88579,0.721603
6.1,3422.2,7.88417,0.721668
6.11,3422.9,7.88579,0.722454
6.12,3420.67,7.88067,0.722456
6.13,3419.97,7.87905,0.722456
6.14,3422.08,7.88391,0.723072
6.15,3471.98,7.99887,0.723622
6.16,3468.13,7.98999,0.724019
6.17,3468.13,7.98999,0.724111
6.18,3580.12,8.24801,0.718931
6.19,3469.57,7.99332,0.719358
6.2,3469.57,7.99332,0.719385
6.21,3333.67,7.68022,0.70709
6.22,3469.69,7.9936,0.718607
6.23,3468.13,7.98999,0.718625
6.24,3468.97,7.99193,0.733595
6.25,3468.85,7.99166,0.719485
6.26,3467.41,7.98833,0.719675
6.27,3469.69,7.9936,0.719609
6.28,3469.69,7.9936,0.719644
6.29,3469.69,7.9936,0.719825
6.3,3471.98,7.99887,0.719604
6.31,3469.69,7.9936,0.719622
6.32,3468.97,7.99193,0.719639
6.33,3469.69,7.9936,0.719404
6.34,3468.97,7.99193,0.719404
6.35,3469.69,7.9936,0.719404
6.36,3468.97,7.99193,0.719404
6.37,3467.53,7.98861,0.719404
6.38,3469.69,7.9936,0.719404
6.39,3469.69,7.9936,0.719404
6.4,3469.69,7.9936,0.719404
6.41,3471.98,7.99887,0.719404
6.42,3469.69,7.9936,0.719732
6.43,3471.98,7.99887,0.719732
6.44,3469.69,7.9936,0.719732
6.45,3468.97,7.99193,0.719732
6.46,3470.41,7.99526,0.719732
6.47,3469.57,7.99332,0.719549
6.48,3469.69,7.9936,0.719555
6.49,3470.41,7.99526,0.719911
6.5,3469.69,7.9936,0.719786
6.51,3467.41,7.98833,0.719896
6.52,3469.69,7.9936,0.719834
6.53,3469.69,7.9936,0.719926
6.54,3467.41,7.98833,0.720194
6.55,3470.54,7.99554,0.719974
6.56,3470.41,7.99526,0.719991
6.57,3468.97,7.99193,0.72026
6.58,3468.85,7.99166,0.719978
6.59,3469.69,7.9936,0.720003
6.6,3469.69,7.9936,0.720175
6.61,3469.69,7.9936,0.72021
6.62,3471.14,7.99693,0.720139
6.63,3471.98,7.99887,0.720174
6.64,3470.41,7.99526,0.720191
6.65,3469.57,7.99332,0.720049
6.66,3470.41,7.99526,0.719964
6.67,3469.69,7.9936,0.72014
6.68,3469.69,7.9936,0.720245
6.69,3468.97,7.99193,0.72017
6.7,3469.69,7.9936,0.720262
6.71,3469.69,7.9936,0.72028
6.72,3469.69,7.9936,0.720297
6.73,3467.41,7.98833,0.720393
6.74,3470.41,7.99526,0.720335
6.75,3448.04,7.94371,0.720353
6.76,3469.69,7.9936,0.720621
6.77,3469.69,7.9936,0.720652
6.78,3469.69,7.9936,0.720353
6.79,3469.69,7.9936,0.722827
6.8,3470.54,7.99554,0.720613
6.81,3467.53,7.98861,0.720613
6.82,3468.97,7.99193,0.720647
6.83,3469.69,7.9936,0.720571
6.84,3469.69,7.9936,0.720914
6.85,3471.26,7.9972,0.720786
6.86,3471.86,7.99859,0.720728
6.87,3468.97,7.99193,0.720745
6.88,3470.41,7.99526,0.72059
6.89,3468.85,7.99166,0.720531
6.9,3468.25,7.99027,0.720853
6.91,3469.69,7.9936,0.720875
6.92,3468.85,7.99166,0.720737
6.93,3468.97,7.99193,0.720922
6.94,3469.69,7.9936,0.721011
6.95,3469.81,7.99387,0.720878
6.96,3471.86,7.99859,0.720988
6.97,3467.41,7.98833,0.720997
6.98,3468.13,7.98999,0.720939
6.99,3470.41,7.99526,0.720943
7,3469.69,7.9936,0.720734
7.01,3468.25,7.99027,0.721228
7.02,3468.97,7.99193,0.72118
7.03,3471.14,7.99693,0.720955
7.04,3469.69,7.9936,0.721047
7.05,3468.97,7.99193,0.72117
7.06,3469.69,7.9936,0.720953
7.07,3469.69,7.9936,0.72112
7.08,3471.26,7.9972,0.721217
7.09,3469.69,7.9936,0.721159
7.1,3469.69,7.9936,0.721176
7.11,3469.69,7.9936,0.721021
7.12,3471.98,7.99887,0.721028
7.13,3467.53,7.98861,0.721208
